condition,strategy,snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,selected_modulation,average_ber,success_rate,delivered_bits_per_frame,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
36,ml_based,28.66899268022327,3.825723481401658,0.0,0.0,3.7390813425471388,0.6533669034589334,64QAM,0.0,1.0,360.0,0.6533610380793315,0,,-1
37,fixed_qpsk,21.163450334231495,9.099541914561417,0.0,0.0,5.555792290183032,1.1417603059916472,QPSK,0.0,1.0,120.0,1.15628664748827,0,,-1
37,rule_based,21.163450334231495,9.099541914561417,0.0,0.0,5.555792290183032,1.1417603059916472,64QAM,0.008333333333333333,0.625,225.0,1.15628664748827,0,,-1
37,ml_based,21.163450334231495,9.099541914561417,0.0,0.0,5.555792290183032,1.1417603059916472,64QAM,0.008333333333333333,0.625,225.0,1.15628664748827,0,,-1
38,fixed_qpsk,26.93850037015747,10.339624778090283,0.0,0.0,3.186179721882508,0.6930166799149247,QPSK,0.0,1.0,120.0,0.6924210441463401,1,-21.273562805440548,0
38,rule_based,26.93850037015747,10.339624778090283,0.0,0.0,3.186179721882508,0.6930166799149247,64QAM,0.006944444444444444,0.875,315.0,0.6924210441463401,1,-21.273562805440548,0
38,ml_based,26.93850037015747,10.339624778090283,0.0,0.0,3.186179721882508,0.6930166799149247,64QAM,0.006944444444444444,0.875,315.0,0.6924210441463401,1,-21.273562805440548,0
39,fixed_qpsk,14.37268747610956,22.653626060299345,0.0,0.0,15.28898061621027,1.0167254847737544,QPSK,0.0,1.0,120.0,1.0787065912146059,0,,-1
39,rule_based,14.37268747610956,22.653626060299345,0.0,0.0,15.28898061621027,1.0167254847737544,16QAM,0.02447916666666667,0.0,0.0,1.0787065912146059,0,,-1
39,ml_based,14.37268747610956,22.653626060299345,0.0,0.0,15.28898061621027,1.0167254847737544,QPSK,0.0,1.0,120.0,1.0787065912146059,0,,-1
40,fixed_qpsk,22.03800974807836,8.909204723792321,0.0,0.0,8.510414429974505,0.39105217406753556,QPSK,0.0,1.0,120.0,0.39449950528045874,1,-29.75727650194795,-30
40,rule_based,22.03800974807836,8.909204723792321,0.0,0.0,8.510414429974505,0.39105217406753556,64QAM,0.006597222222222222,0.75,270.0,0.39449950528045874,1,-29.75727650194795,-30
40,ml_based,22.03800974807836,8.909204723792321,0.0,0.0,8.510414429974505,0.39105217406753556,64QAM,0.006597222222222222,0.75,270.0,0.39449950528045874,1,-29.75727650194795,-30
41,fixed_qpsk,10.717135258149879,50.94368643236308,0.010416666666666666,1.0,23.419127512701692,0.7610209755974269,QPSK,0.005208333333333334,0.875,105.0,0.7373439823894827,1,-8.077660694005587,-15
41,rule_based,10.717135258149879,50.94368643236308,0.010416666666666666,1.0,23.419127512701692,0.7610209755974269,QPSK,0.005208333333333334,0.875,105.0,0.7373439823894827,1,-8.077660694005587,-15
41,ml_based,10.717135258149879,50.94368643236308,0.010416666666666666,1.0,23.419127512701692,0.7610209755974269,QPSK,0.005208333333333334,0.875,105.0,0.7373439823894827,1,-8.077660694005587,-15
42,fixed_qpsk,24.635048026950145,7.335363462577515,0.0,0.0,4.737354962818834,0.5702550634764603,QPSK,0.0,1.0,120.0,0.5794412229391619,1,-29.900376669641965,16
42,rule_based,24.635048026950145,7.335363462577515,0.0,0.0,4.737354962818834,0.5702550634764603,64QAM,0.002777777777777778,1.0,360.0,0.5794412229391619,1,-29.900376669641965,16
42,ml_based,24.635048026950145,7.335363462577515,0.0,0.0,4.737354962818834,0.5702550634764603,64QAM,0.002777777777777778,1.0,360.0,0.5794412229391619,1,-29.900376669641965,16
43,fixed_qpsk,28.71812877460788,3.8382633995938904,0.0,0.0,3.4557329784855546,0.8922535633755811,QPSK,0.0,1.0,120.0,0.8938256456776333,0,,-1
43,rule_based,28.71812877460788,3.8382633995938904,0.0,0.0,3.4557329784855546,0.8922535633755811,64QAM,0.0,1.0,360.0,0.8938256456776333,0,,-1
43,ml_based,28.71812877460788,3.8382633995938904,0.0,0.0,3.4557329784855546,0.8922535633755811,64QAM,0.0,1.0,360.0,0.8938256456776333,0,,-1
44,fixed_qpsk,28.86637274656415,40.79238416923651,0.004166666666666667,0.5,2.6397663929409445,1.7060874239277473,QPSK,0.004166666666666667,1.0,120.0,1.7232516351870084,1,-8.123307744700702,-10
44,rule_based,28.86637274656415,40.79238416923651,0.004166666666666667,0.5,2.6397663929409445,1.7060874239277473,64QAM,0.007291666666666667,0.875,315.0,1.7232516351870084,1,-8.123307744700702,-10
44,ml_based,28.86637274656415,40.79238416923651,0.004166666666666667,0.5,2.6397663929409445,1.7060874239277473,64QAM,0.007291666666666667,0.875,315.0,1.7232516351870084,1,-8.123307744700702,-10
45,fixed_qpsk,13.035696177520927,26.047491112758546,0.0,0.0,20.39602126265311,1.481750244517716,QPSK,0.0,1.0,120.0,1.5929361710320613,0,,-1
45,rule_based,13.035696177520927,26.047491112758546,0.0,0.0,20.39602126265311,1.481750244517716,16QAM,0.03177083333333333,0.25,60.0,1.5929361710320613,0,,-1
45,ml_based,13.035696177520927,26.047491112758546,0.0,0.0,20.39602126265311,1.481750244517716,QPSK,0.0,1.0,120.0,1.5929361710320613,0,,-1
46,fixed_qpsk,9.475707296527306,42.26878634197773,0.0020833333333333333,0.25,26.730321421094754,0.8639763492375716,QPSK,0.0125,0.625,75.0,0.8262580968692289,1,-11.191026045307261,-2
46,rule_based,9.475707296527306,42.26878634197773,0.0020833333333333333,0.25,26.730321421094754,0.8639763492375716,QPSK,0.0125,0.625,75.0,0.8262580968692289,1,-11.191026045307261,-2
46,ml_based,9.475707296527306,42.26878634197773,0.0020833333333333333,0.25,26.730321421094754,0.8639763492375716,QPSK,0.0125,0.625,75.0,0.8262580968692289,1,-11.191026045307261,-2
47,fixed_qpsk,15.221629765509073,20.39209456393005,0.0,0.0,14.929003717188923,0.9043577804501038,QPSK,0.0,1.0,120.0,0.9259929394673018,0,,-1
47,rule_based,15.221629765509073,20.39209456393005,0.0,0.0,14.929003717188923,0.9043577804501038,16QAM,0.008333333333333335,0.75,180.0,0.9259929394673018,0,,-1
47,ml_based,15.221629765509073,20.39209456393005,0.0,0.0,14.929003717188923,0.9043577804501038,16QAM,0.008333333333333335,0.75,180.0,0.9259929394673018,0,,-1
48,fixed_qpsk,6.862054378797598,44.08159667881418,0.01875,0.75,35.36610535798706,0.7152993035876518,QPSK,0.01666666666666667,0.25,30.0,0.6394094605075866,0,,-1
48,rule_based,6.862054378797598,44.08159667881418,0.01875,0.75,35.36610535798706,0.7152993035876518,QPSK,0.01666666666666667,0.25,30.0,0.6394094605075866,0,,-1
48,ml_based,6.862054378797598,44.08159667881418,0.01875,0.75,35.36610535798706,0.7152993035876518,QPSK,0.01666666666666667,0.25,30.0,0.6394094605075866,0,,-1
49,fixed_qpsk,20.966751541189826,12.180714048614977,0.0,0.0,6.540760081153977,0.8851527570480472,QPSK,0.0,1.0,120.0,0.9192881268111066,1,-26.683679359365485,-5
49,rule_based,20.966751541189826,12.180714048614977,0.0,0.0,6.540760081153977,0.8851527570480472,64QAM,0.007638888888888889,0.75,270.0,0.9192881268111066,1,-26.683679359365485,-5
49,ml_based,20.966751541189826,12.180714048614977,0.0,0.0,6.540760081153977,0.8851527570480472,16QAM,0.0036458333333333334,1.0,240.0,0.9192881268111066,1,-26.683679359365485,-5
50,fixed_qpsk,21.16193132109586,35.18155897143125,0.0125,1.0,6.174191526306399,1.65311300331937,QPSK,0.009375000000000001,0.625,75.0,1.653706193485563,1,-10.00746163423344,-5
50,rule_based,21.16193132109586,35.18155897143125,0.0125,1.0,6.174191526306399,1.65311300331937,64QAM,0.014930555555555555,0.25,90.0,1.653706193485563,1,-10.00746163423344,-5
50,ml_based,21.16193132109586,35.18155897143125,0.0125,1.0,6.174191526306399,1.65311300331937,16QAM,0.011979166666666667,0.375,90.0,1.653706193485563,1,-10.00746163423344,-5
51,fixed_qpsk,2.2820639400351386,93.08265428222649,0.10416666666666666,1.0,49.96857650447283,1.336870019654983,QPSK,0.12083333333333332,0.0,0.0,1.4175819859063228,0,,-1
51,rule_based,2.2820639400351386,93.08265428222649,0.10416666666666666,1.0,49.96857650447283,1.336870019654983,QPSK,0.12083333333333332,0.0,0.0,1.4175819859063228,0,,-1
51,ml_based,2.2820639400351386,93.08265428222649,0.10416666666666666,1.0,49.96857650447283,1.336870019654983,QPSK,0.12083333333333332,0.0,0.0,1.4175819859063228,0,,-1
52,fixed_qpsk,18.6251765926651,18.301641108364485,0.00625,0.75,12.204152169149555,0.8878323819756488,QPSK,0.004166666666666667,1.0,120.0,0.8919126849885661,1,-17.43869343765159,31
52,rule_based,18.6251765926651,18.301641108364485,0.00625,0.75,12.204152169149555,0.8878323819756488,16QAM,0.007291666666666667,0.75,180.0,0.8919126849885661,1,-17.43869343765159,31
52,ml_based,18.6251765926651,18.301641108364485,0.00625,0.75,12.204152169149555,0.8878323819756488,16QAM,0.007291666666666667,0.75,180.0,0.8919126849885661,1,-17.43869343765159,31
53,fixed_qpsk,5.642283840244073,60.293103765840264,0.041666666666666664,1.0,36.863245487233726,0.29733700772118293,QPSK,0.03645833333333333,0.0,0.0,0.31512149144953944,1,-29.268287785529314,-6
53,rule_based,5.642283840244073,60.293103765840264,0.041666666666666664,1.0,36.863245487233726,0.29733700772118293,QPSK,0.03645833333333333,0.0,0.0,0.31512149144953944,1,-29.268287785529314,-6
53,ml_based,5.642283840244073,60.293103765840264,0.041666666666666664,1.0,36.863245487233726,0.29733700772118293,QPSK,0.03645833333333333,0.0,0.0,0.31512149144953944,1,-29.268287785529314,-6
54,fixed_qpsk,18.74397420683797,16.481945122690355,0.004166666666666667,0.5,9.352230399205355,1.7093473756310371,QPSK,0.004166666666666667,1.0,120.0,1.7221679932590586,1,-20.927499718020616,-15
54,rule_based,18.74397420683797,16.481945122690355,0.004166666666666667,0.5,9.352230399205355,1.7093473756310371,16QAM,0.005208333333333334,1.0,240.0,1.7221679932590586,1,-20.927499718020616,-15
54,ml_based,18.74397420683797,16.481945122690355,0.004166666666666667,0.5,9.352230399205355,1.7093473756310371,16QAM,0.005208333333333334,1.0,240.0,1.7221679932590586,1,-20.927499718020616,-15
55,fixed_qpsk,6.443419978792313,57.862738728271964,0.024999999999999998,0.75,25.628166472556927,0.18133380288280448,QPSK,0.020833333333333336,0.125,15.0,0.18838512228362048,1,-27.838455034219372,-24
55,rule_based,6.443419978792313,57.862738728271964,0.024999999999999998,0.75,25.628166472556927,0.18133380288280448,QPSK,0.020833333333333336,0.125,15.0,0.18838512228362048,1,-27.838455034219372,-24
55,ml_based,6.443419978792313,57.862738728271964,0.024999999999999998,0.75,25.628166472556927,0.18133380288280448,QPSK,0.020833333333333336,0.125,15.0,0.18838512228362048,1,-27.838455034219372,-24
56,fixed_qpsk,5.66042125941575,73.89582433085747,0.03958333333333333,1.0,36.05684681063315,0.7910997489761724,QPSK,0.053125,0.0,0.0,0.7580649823309986,1,-6.612145757781494,24
56,rule_based,5.66042125941575,73.89582433085747,0.03958333333333333,1.0,36.05684681063315,0.7910997489761724,QPSK,0.053125,0.0,0.0,0.7580649823309986,1,-6.612145757781494,24
56,ml_based,5.66042125941575,73.89582433085747,0.03958333333333333,1.0,36.05684681063315,0.7910997489761724,QPSK,0.053125,0.0,0.0,0.7580649823309986,1,-6.612145757781494,24
57,fixed_qpsk,18.467370756591194,55.02188834661822,0.00625,0.75,11.775925444351767,0.845817213324163,QPSK,0.004166666666666667,1.0,120.0,0.855989099442496,1,-5.761102761209448,-5
57,rule_based,18.467370756591194,55.02188834661822,0.00625,0.75,11.775925444351767,0.845817213324163,16QAM,0.005208333333333334,1.0,240.0,0.855989099442496,1,-5.761102761209448,-5
57,ml_based,18.467370756591194,55.02188834661822,0.00625,0.75,11.775925444351767,0.845817213324163,16QAM,0.005208333333333334,1.0,240.0,0.855989099442496,1,-5.761102761209448,-5
58,fixed_qpsk,28.741542426792595,4.143267951349324,0.0,0.0,2.817774084320837,0.9368003866425817,QPSK,0.0,1.0,120.0,0.9428129641690148,0,,-1
58,rule_based,28.741542426792595,4.143267951349324,0.0,0.0,2.817774084320837,0.9368003866425817,64QAM,0.0,1.0,360.0,0.9428129641690148,0,,-1
58,ml_based,28.741542426792595,4.143267951349324,0.0,0.0,2.817774084320837,0.9368003866425817,64QAM,0.0,1.0,360.0,0.9428129641690148,0,,-1
59,fixed_qpsk,11.259717006726444,31.583757871678394,0.008333333333333333,1.0,21.223161770414364,1.163302942624281,QPSK,0.004166666666666667,1.0,120.0,1.1915274455984453,1,-18.317318388990504,-28
59,rule_based,11.259717006726444,31.583757871678394,0.008333333333333333,1.0,21.223161770414364,1.163302942624281,QPSK,0.004166666666666667,1.0,120.0,1.1915274455984453,1,-18.317318388990504,-28
59,ml_based,11.259717006726444,31.583757871678394,0.008333333333333333,1.0,21.223161770414364,1.163302942624281,QPSK,0.004166666666666667,1.0,120.0,1.1915274455984453,1,-18.317318388990504,-28
60,fixed_qpsk,29.104931609340166,12.934862205636321,0.0020833333333333333,0.25,3.5884912826167255,1.456156691580643,QPSK,0.005208333333333334,1.0,120.0,1.4573803712664117,1,-18.433322880255705,22
60,rule_based,29.104931609340166,12.934862205636321,0.0020833333333333333,0.25,3.5884912826167255,1.456156691580643,64QAM,0.006944444444444444,0.75,270.0,1.4573803712664117,1,-18.433322880255705,22
60,ml_based,29.104931609340166,12.934862205636321,0.0020833333333333333,0.25,3.5884912826167255,1.456156691580643,64QAM,0.006944444444444444,0.75,270.0,1.4573803712664117,1,-18.433322880255705,22
61,fixed_qpsk,25.46948072660552,48.81671773489255,0.0020833333333333333,0.25,4.573193454135181,0.7620257709629783,QPSK,0.004166666666666667,1.0,120.0,0.7577030819081777,1,-6.734667454977357,-22
61,rule_based,25.46948072660552,48.81671773489255,0.0020833333333333333,0.25,4.573193454135181,0.7620257709629783,64QAM,0.005555555555555555,1.0,360.0,0.7577030819081777,1,-6.734667454977357,-22
61,ml_based,25.46948072660552,48.81671773489255,0.0020833333333333333,0.25,4.573193454135181,0.7620257709629783,64QAM,0.005555555555555555,1.0,360.0,0.7577030819081777,1,-6.734667454977357,-22
62,fixed_qpsk,9.81488823432717,42.559966940585234,0.008333333333333333,0.75,27.20789135157129,0.7742377255056335,QPSK,0.010416666666666668,0.75,90.0,0.7917863266532622,1,-15.75909697736726,-19
62,rule_based,9.81488823432717,42.559966940585234,0.008333333333333333,0.75,27.20789135157129,0.7742377255056335,QPSK,0.010416666666666668,0.75,90.0,0.7917863266532622,1,-15.75909697736726,-19
62,ml_based,9.81488823432717,42.559966940585234,0.008333333333333333,0.75,27.20789135157129,0.7742377255056335,QPSK,0.010416666666666668,0.75,90.0,0.7917863266532622,1,-15.75909697736726,-19
63,fixed_qpsk,19.28518592911061,12.358684678468823,0.0,0.0,8.679695219814963,1.2242140795621075,QPSK,0.0,1.0,120.0,1.2407858892417971,0,,-1
63,rule_based,19.28518592911061,12.358684678468823,0.0,0.0,8.679695219814963,1.2242140795621075,16QAM,0.0,1.0,240.0,1.2407858892417971,0,,-1
63,ml_based,19.28518592911061,12.358684678468823,0.0,0.0,8.679695219814963,1.2242140795621075,16QAM,0.0,1.0,240.0,1.2407858892417971,0,,-1
64,fixed_qpsk,23.45916919548882,46.10490327741241,0.010416666666666666,1.0,6.326754797292151,0.3968894296468262,QPSK,0.009375000000000001,0.625,75.0,0.3947120286808743,1,-7.097240292840843,-13
64,rule_based,23.45916919548882,46.10490327741241,0.010416666666666666,1.0,6.326754797292151,0.3968894296468262,64QAM,0.009722222222222222,0.625,225.0,0.3947120286808743,1,-7.097240292840843,-13
64,ml_based,23.45916919548882,46.10490327741241,0.010416666666666666,1.0,6.326754797292151,0.3968894296468262,64QAM,0.009722222222222222,0.625,225.0,0.3947120286808743,1,-7.097240292840843,-13
65,fixed_qpsk,10.140035629726734,39.12232300350735,0.0,0.0,29.76850461873775,0.8985198592392166,QPSK,0.0010416666666666667,1.0,120.0,0.9820121014482222,0,,-1
65,rule_based,10.140035629726734,39.12232300350735,0.0,0.0,29.76850461873775,0.8985198592392166,QPSK,0.0010416666666666667,1.0,120.0,0.9820121014482222,0,,-1
65,ml_based,10.140035629726734,39.12232300350735,0.0,0.0,29.76850461873775,0.8985198592392166,QPSK,0.0010416666666666667,1.0,120.0,0.9820121014482222,0,,-1
66,fixed_qpsk,19.671715940886763,56.406439279353314,0.004166666666666667,0.5,7.697937644079285,1.3216238005060403,QPSK,0.005208333333333334,1.0,120.0,1.257310482321575,1,-5.115855591939695,-26
66,rule_based,19.671715940886763,56.406439279353314,0.004166666666666667,0.5,7.697937644079285,1.3216238005060403,16QAM,0.004687500000000001,1.0,240.0,1.257310482321575,1,-5.115855591939695,-26
66,ml_based,19.671715940886763,56.406439279353314,0.004166666666666667,0.5,7.697937644079285,1.3216238005060403,16QAM,0.004687500000000001,1.0,240.0,1.257310482321575,1,-5.115855591939695,-26
67,fixed_qpsk,26.561099572878316,27.48440101148205,0.004166666666666667,0.5,4.155355615924083,0.941470567047488,QPSK,0.008333333333333335,0.75,90.0,0.9411968258608714,1,-11.535485191036042,6
67,rule_based,26.561099572878316,27.48440101148205,0.004166666666666667,0.5,4.155355615924083,0.941470567047488,64QAM,0.008333333333333333,0.5,180.0,0.9411968258608714,1,-11.535485191036042,6
67,ml_based,26.561099572878316,27.48440101148205,0.004166666666666667,0.5,4.155355615924083,0.941470567047488,64QAM,0.008333333333333333,0.5,180.0,0.9411968258608714,1,-11.535485191036042,6
68,fixed_qpsk,11.776506513208904,29.121171123994152,0.0,0.0,23.846245976404347,1.5816519153811703,QPSK,0.0010416666666666667,1.0,120.0,1.4877345510538849,1,-25.408128463247458,-28
68,rule_based,11.776506513208904,29.121171123994152,0.0,0.0,23.846245976404347,1.5816519153811703,QPSK,0.0010416666666666667,1.0,120.0,1.4877345510538849,1,-25.408128463247458,-28
68,ml_based,11.776506513208904,29.121171123994152,0.0,0.0,23.846245976404347,1.5816519153811703,QPSK,0.0010416666666666667,1.0,120.0,1.4877345510538849,1,-25.408128463247458,-28
69,fixed_qpsk,9.620693837653238,37.92009839113652,0.0,0.0,25.069781127477786,1.608271000079616,QPSK,0.00625,0.875,105.0,1.6291775745836248,1,-24.704142565168294,28
69,rule_based,9.620693837653238,37.92009839113652,0.0,0.0,25.069781127477786,1.608271000079616,QPSK,0.00625,0.875,105.0,1.6291775745836248,1,-24.704142565168294,28
69,ml_based,9.620693837653238,37.92009839113652,0.0,0.0,25.069781127477786,1.608271000079616,QPSK,0.00625,0.875,105.0,1.6291775745836248,1,-24.704142565168294,28
70,fixed_qpsk,11.592801390137149,39.618909091182616,0.0,0.0,26.32919708186487,0.5677535042473401,QPSK,0.003125,1.0,120.0,0.5822455880304315,1,-12.856959047436268,18
70,rule_based,11.592801390137149,39.618909091182616,0.0,0.0,26.32919708186487,0.5677535042473401,QPSK,0.003125,1.0,120.0,0.5822455880304315,1,-12.856959047436268,18
70,ml_based,11.592801390137149,39.618909091182616,0.0,0.0,26.32919708186487,0.5677535042473401,QPSK,0.003125,1.0,120.0,0.5822455880304315,1,-12.856959047436268,18
71,fixed_qpsk,27.22763457277955,4.157906577286184,0.0,0.0,3.6373149236335656,0.5479950182856993,QPSK,0.0,1.0,120.0,0.5450406060552052,0,,-1
71,rule_based,27.22763457277955,4.157906577286184,0.0,0.0,3.6373149236335656,0.5479950182856993,64QAM,0.0,1.0,360.0,0.5450406060552052,0,,-1
71,ml_based,27.22763457277955,4.157906577286184,0.0,0.0,3.6373149236335656,0.5479950182856993,64QAM,0.0,1.0,360.0,0.5450406060552052,0,,-1
72,fixed_qpsk,29.86076356319115,3.346634584208084,0.0,0.0,2.781579400735629,0.24082766716694817,QPSK,0.0,1.0,120.0,0.2414007064412014,0,,-1
72,rule_based,29.86076356319115,3.346634584208084,0.0,0.0,2.781579400735629,0.24082766716694817,64QAM,0.0,1.0,360.0,0.2414007064412014,0,,-1
72,ml_based,29.86076356319115,3.346634584208084,0.0,0.0,2.781579400735629,0.24082766716694817,64QAM,0.0,1.0,360.0,0.2414007064412014,0,,-1
73,fixed_qpsk,20.67721545232831,16.06667395279437,0.004166666666666667,0.5,6.483505492969161,1.0395223709083228,QPSK,0.005208333333333334,1.0,120.0,1.077672294559049,1,-19.013583326941323,6
73,rule_based,20.67721545232831,16.06667395279437,0.004166666666666667,0.5,6.483505492969161,1.0395223709083228,64QAM,0.0125,0.5,180.0,1.077672294559049,1,-19.013583326941323,6
73,ml_based,20.67721545232831,16.06667395279437,0.004166666666666667,0.5,6.483505492969161,1.0395223709083228,16QAM,0.003125,1.0,240.0,1.077672294559049,1,-19.013583326941323,6
74,fixed_qpsk,0.2750192677818297,112.86789196763719,0.18333333333333332,1.0,59.667295373817495,1.1724348221292678,QPSK,0.15833333333333335,0.0,0.0,1.1459672838086294,1,-16.44892710006112,-16
74,rule_based,0.2750192677818297,112.86789196763719,0.18333333333333332,1.0,59.667295373817495,1.1724348221292678,QPSK,0.15833333333333335,0.0,0.0,1.1459672838086294,1,-16.44892710006112,-16
74,ml_based,0.2750192677818297,112.86789196763719,0.18333333333333332,1.0,59.667295373817495,1.1724348221292678,QPSK,0.15833333333333335,0.0,0.0,1.1459672838086294,1,-16.44892710006112,-16
75,fixed_qpsk,23.146172126582314,33.84322222576234,0.00625,0.5,5.484056211898382,0.3318889705239363,QPSK,0.007291666666666667,0.875,105.0,0.33282095235293324,1,-10.028508375449636,6
75,rule_based,23.146172126582314,33.84322222576234,0.00625,0.5,5.484056211898382,0.3318889705239363,64QAM,0.010069444444444445,0.5,180.0,0.33282095235293324,1,-10.028508375449636,6
75,ml_based,23.146172126582314,33.84322222576234,0.00625,0.5,5.484056211898382,0.3318889705239363,16QAM,0.009895833333333333,0.375,90.0,0.33282095235293324,1,-10.028508375449636,6
76,fixed_qpsk,16.521216071539527,21.450903077521808,0.0020833333333333333,0.25,14.289741467383903,0.3284288491113801,QPSK,0.0010416666666666667,1.0,120.0,0.329739649639335,1,-20.564545428199352,25
76,rule_based,16.521216071539527,21.450903077521808,0.0020833333333333333,0.25,14.289741467383903,0.3284288491113801,16QAM,0.0067708333333333336,1.0,240.0,0.329739649639335,1,-20.564545428199352,25
76,ml_based,16.521216071539527,21.450903077521808,0.0020833333333333333,0.25,14.289741467383903,0.3284288491113801,16QAM,0.0067708333333333336,1.0,240.0,0.329739649639335,1,-20.564545428199352,25
77,fixed_qpsk,22.20489830106572,8.297213771275665,0.0,0.0,6.375190890690425,0.9806679393770336,QPSK,0.0,1.0,120.0,0.9702061849243798,0,,-1
77,rule_based,22.20489830106572,8.297213771275665,0.0,0.0,6.375190890690425,0.9806679393770336,64QAM,0.0027777777777777775,1.0,360.0,0.9702061849243798,0,,-1
77,ml_based,22.20489830106572,8.297213771275665,0.0,0.0,6.375190890690425,0.9806679393770336,64QAM,0.0027777777777777775,1.0,360.0,0.9702061849243798,0,,-1
78,fixed_qpsk,1.1047337764100984,169.05043228508677,0.36041666666666666,1.0,92.97541796015679,1.0623768422235491,QPSK,0.32395833333333335,0.0,0.0,1.3755565691164924,1,-6.346210884755497,21
78,rule_based,1.1047337764100984,169.05043228508677,0.36041666666666666,1.0,92.97541796015679,1.0623768422235491,QPSK,0.32395833333333335,0.0,0.0,1.3755565691164924,1,-6.346210884755497,21
78,ml_based,1.1047337764100984,169.05043228508677,0.36041666666666666,1.0,92.97541796015679,1.0623768422235491,QPSK,0.32395833333333335,0.0,0.0,1.3755565691164924,1,-6.346210884755497,21
79,fixed_qpsk,15.30194483493229,19.60843153178241,0.0,0.0,16.469911246970593,2.063823903432926,QPSK,0.0,1.0,120.0,2.1447903065127805,0,,-1
79,rule_based,15.30194483493229,19.60843153178241,0.0,0.0,16.469911246970593,2.063823903432926,16QAM,0.008333333333333335,0.625,150.0,2.1447903065127805,0,,-1
79,ml_based,15.30194483493229,19.60843153178241,0.0,0.0,16.469911246970593,2.063823903432926,16QAM,0.008333333333333335,0.625,150.0,2.1447903065127805,0,,-1
80,fixed_qpsk,5.0402382127587995,66.063415940775,0.07291666666666667,1.0,42.2359532185087,0.40369795595463054,QPSK,0.04687500000000001,0.125,15.0,0.4035499412180238,0,,-1
80,rule_based,5.0402382127587995,66.063415940775,0.07291666666666667,1.0,42.2359532185087,0.40369795595463054,QPSK,0.04687500000000001,0.125,15.0,0.4035499412180238,0,,-1
80,ml_based,5.0402382127587995,66.063415940775,0.07291666666666667,1.0,42.2359532185087,0.40369795595463054,QPSK,0.04687500000000001,0.125,15.0,0.4035499412180238,0,,-1
81,fixed_qpsk,18.71438635268188,37.21682436775536,0.0,0.0,9.274114698986526,0.3193728069460303,QPSK,0.0020833333333333333,1.0,120.0,0.32392488999213215,1,-9.773195777697484,3
81,rule_based,18.71438635268188,37.21682436775536,0.0,0.0,9.274114698986526,0.3193728069460303,16QAM,0.004687500000000001,1.0,240.0,0.32392488999213215,1,-9.773195777697484,3
81,ml_based,18.71438635268188,37.21682436775536,0.0,0.0,9.274114698986526,0.3193728069460303,16QAM,0.004687500000000001,1.0,240.0,0.32392488999213215,1,-9.773195777697484,3
82,fixed_qpsk,10.38754580326026,32.80229085773427,0.0020833333333333333,0.25,25.628080650202794,1.9945272324500705,QPSK,0.0010416666666666667,1.0,120.0,1.9255598495031194,0,,-1
82,rule_based,10.38754580326026,32.80229085773427,0.0020833333333333333,0.25,25.628080650202794,1.9945272324500705,QPSK,0.0010416666666666667,1.0,120.0,1.9255598495031194,0,,-1
82,ml_based,10.38754580326026,32.80229085773427,0.0020833333333333333,0.25,25.628080650202794,1.9945272324500705,QPSK,0.0010416666666666667,1.0,120.0,1.9255598495031194,0,,-1
83,fixed_qpsk,10.539997982285552,32.86956198837317,0.0,0.0,26.94950788573214,0.36202200076954205,QPSK,0.0010416666666666667,1.0,120.0,0.37095142629120315,0,,-1
83,rule_based,10.539997982285552,32.86956198837317,0.0,0.0,26.94950788573214,0.36202200076954205,QPSK,0.0010416666666666667,1.0,120.0,0.37095142629120315,0,,-1
83,ml_based,10.539997982285552,32.86956198837317,0.0,0.0,26.94950788573214,0.36202200076954205,QPSK,0.0010416666666666667,1.0,120.0,0.37095142629120315,0,,-1
84,fixed_qpsk,13.724320752852712,27.258842324109487,0.004166666666666667,0.5,16.962246524228693,0.6688294472856467,QPSK,0.003125,1.0,120.0,0.6616460547896901,1,-16.368778929168556,18
84,rule_based,13.724320752852712,27.258842324109487,0.004166666666666667,0.5,16.962246524228693,0.6688294472856467,16QAM,0.03072916666666667,0.125,30.0,0.6616460547896901,1,-16.368778929168556,18
84,ml_based,13.724320752852712,27.258842324109487,0.004166666666666667,0.5,16.962246524228693,0.6688294472856467,QPSK,0.003125,1.0,120.0,0.6616460547896901,1,-16.368778929168556,18
85,fixed_qpsk,2.4522152744953596,71.0023110685735,0.06041666666666667,1.0,43.45913027851878,0.33795218309028485,QPSK,0.12604166666666666,0.0,0.0,0.3263125899894489,0,,-1
85,rule_based,2.4522152744953596,71.0023110685735,0.06041666666666667,1.0,43.45913027851878,0.33795218309028485,QPSK,0.12604166666666666,0.0,0.0,0.3263125899894489,0,,-1
85,ml_based,2.4522152744953596,71.0023110685735,0.06041666666666667,1.0,43.45913027851878,0.33795218309028485,QPSK,0.12604166666666666,0.0,0.0,0.3263125899894489,0,,-1
86,fixed_qpsk,13.682413180320976,20.889466003896153,0.0,0.0,14.14192731708175,1.279415702511693,QPSK,0.0,1.0,120.0,1.2264958592154906,0,,-1
86,rule_based,13.682413180320976,20.889466003896153,0.0,0.0,14.14192731708175,1.279415702511693,16QAM,0.017708333333333333,0.125,30.0,1.2264958592154906,0,,-1
