snr_db,probe_evm_percent,probe_ber,packet_error_rate,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol
4.411659214727739,60.25973520883318,0.036458333333333336,1.0,0.0421875,0.175,0.2875,QPSK,2
24.852237857398386,5.633100832215109,0.0,0.0,0.0,0.0,0.0,64QAM,6
11.173497204964136,28.87597230509215,0.0,0.0,0.0,0.04375,0.13203125,QPSK,2
17.958214778985578,12.320449887534206,0.0,0.0,0.0,0.000390625,0.025260416666666667,16QAM,4
18.155964098601196,11.562573352313969,0.0,0.0,0.0,0.000390625,0.022916666666666665,16QAM,4
1.4010616229324857,82.34552849966201,0.109375,1.0,0.1359375,0.23984375,0.3328125,QPSK,2
0.35772186317220456,99.18749803622693,0.1640625,1.0,0.14453125,0.280859375,0.35234375000000007,QPSK,2
24.567554792668414,6.27094901480902,0.0,0.0,0.0,0.0,0.0,64QAM,6
7.398673012481876,42.54269158345371,0.010416666666666666,1.0,0.009375,0.116015625,0.21927083333333336,QPSK,2
20.178714495221133,9.758722126692945,0.0,0.0,0.0,0.0,0.003645833333333333,64QAM,6
18.276994743870652,12.20685173530236,0.0,0.0,0.0,0.0,0.023697916666666666,16QAM,4
25.614220174050647,5.450260442145502,0.0,0.0,0.0,0.0,0.0,64QAM,6
22.647128548211214,7.197387783886964,0.0,0.0,0.0,0.0,0.0,64QAM,6
1.3796027092659169,87.82794037561669,0.10677083333333333,1.0,0.115625,0.243359375,0.32890625000000007,QPSK,2
27.40669067523693,4.045759646483283,0.0,0.0,0.0,0.0,0.0,64QAM,6
19.7193070390789,10.58024722323733,0.0,0.0,0.0,0.0,0.009375,64QAM,6
27.093652860978047,4.400060729241439,0.0,0.0,0.0,0.0,0.0,64QAM,6
12.4203177610829,24.66004053295883,0.0,0.0,0.0,0.023828125,0.11458333333333333,QPSK,2
4.672304258103667,58.12702178520922,0.0390625,1.0,0.03828125,0.17265625,0.27447916666666666,QPSK,2
3.8568362446497084,65.79042803444878,0.0625,1.0,0.059375,0.2,0.278125,QPSK,2
10.515995791474955,28.87462896102115,0.0,0.0,0.0,0.051953125,0.13645833333333332,QPSK,2
13.514900348782852,20.451415604942525,0.0,0.0,0.0,0.01484375,0.08463541666666666,QPSK,2
4.673329967812238,59.620796622247596,0.044270833333333336,1.0,0.04453125,0.159375,0.2690104166666667,QPSK,2
0.6619152723618515,96.20832192612205,0.16145833333333334,1.0,0.128125,0.273046875,0.3377604166666667,QPSK,2
9.152746515575533,33.80156324675944,0.0026041666666666665,0.3333333333333333,0.003125,0.07265625,0.16093749999999998,QPSK,2
26.892888382040358,4.6199995225637664,0.0,0.0,0.0,0.0,0.0,64QAM,6
1.1034656813293064,87.74759012907006,0.13802083333333334,1.0,0.134375,0.250390625,0.3515625,QPSK,2
8.307014424241332,39.14035803909735,0.005208333333333333,0.6666666666666666,0.0046875,0.097265625,0.18463541666666666,QPSK,2
9.632635020453733,32.44018844071803,0.0026041666666666665,0.3333333333333333,0.0015625,0.0671875,0.15286458333333333,QPSK,2
26.918656750245525,4.8529745665941615,0.0,0.0,0.0,0.0,0.0,64QAM,6
20.231530228565802,9.767002801783391,0.0,0.0,0.0,0.0,0.005989583333333334,64QAM,6
28.021882120761223,3.6888662968422894,0.0,0.0,0.0,0.0,0.0,64QAM,6
29.15822826423029,3.4432545298856283,0.0,0.0,0.0,0.0,0.0,64QAM,6
29.435862869928506,3.4485724994953997,0.0,0.0,0.0,0.0,0.0,64QAM,6
1.1412066576391822,91.23965400061556,0.13802083333333334,1.0,0.11875,0.25234375,0.33463541666666663,QPSK,2
18.195132850844885,12.2017491356703,0.0,0.0,0.0,0.0,0.023697916666666666,16QAM,4
0.1857755423025309,100.44279752097027,0.15104166666666666,1.0,0.1328125,0.283984375,0.3471354166666667,QPSK,2
0.9673408185804377,91.08253910901455,0.15104166666666666,1.0,0.13515625,0.27265625,0.34010416666666665,QPSK,2
4.5874088197504035,59.86689813427161,0.028645833333333332,1.0,0.0375,0.177734375,0.2713541666666667,QPSK,2
9.93046002916828,32.62326285753524,0.0,0.0,0.00078125,0.05859375,0.1515625,QPSK,2
0.4291471938713509,93.68461771537348,0.14322916666666666,1.0,0.14140625,0.278515625,0.35442708333333334,QPSK,2
1.879703889858193,78.69049018816044,0.13802083333333334,1.0,0.11328125,0.225,0.3169270833333333,QPSK,2
13.659356450467824,21.453830069707333,0.0,0.0,0.0,0.0109375,0.08802083333333334,QPSK,2
28.59371828191618,3.4634510937836085,0.0,0.0,0.0,0.0,0.0,64QAM,6
18.728573217705577,11.464089487418793,0.0,0.0,0.0,0.0,0.01484375,16QAM,4
7.818897913412501,41.517870831783114,0.0078125,1.0,0.01015625,0.096875,0.19192708333333336,QPSK,2
24.22004301615586,6.31429018885181,0.0,0.0,0.0,0.0,0.00026041666666666666,64QAM,6
7.7013999950917995,41.973666902825244,0.013020833333333334,1.0,0.00703125,0.1015625,0.19921875000000003,QPSK,2
21.73909151403661,8.20256646277862,0.0,0.0,0.0,0.0,0.0033854166666666663,64QAM,6
19.43871281445811,10.424196196596132,0.0,0.0,0.0,0.0,0.013541666666666665,16QAM,4
19.0257188420972,10.888056409445184,0.0,0.0,0.0,0.0,0.017968750000000002,16QAM,4
23.825627985446868,6.598557661519995,0.0,0.0,0.0,0.0,0.0005208333333333333,64QAM,6
28.35758131953315,3.6376868359443066,0.0,0.0,0.0,0.0,0.0,64QAM,6
4.091743883824954,60.229120285330005,0.059895833333333336,1.0,0.05390625,0.18515625,0.2783854166666667,QPSK,2
27.45331632838279,4.184326759213744,0.0,0.0,0.0,0.0,0.0,64QAM,6
29.867070253995625,3.1266872112185915,0.0,0.0,0.0,0.0,0.0,64QAM,6
17.114598496412817,13.4684983459434,0.0,0.0,0.0,0.000390625,0.03072916666666666,16QAM,4
2.144945594568167,80.24956674803285,0.09375,1.0,0.09453125,0.227734375,0.32552083333333337,QPSK,2
25.445592912782846,5.397186182730931,0.0,0.0,0.0,0.0,0.0,64QAM,6
4.870267238217742,56.587729694063945,0.03125,1.0,0.03671875,0.166796875,0.26484375,QPSK,2
3.451970739849787,69.09133620005382,0.0859375,1.0,0.06171875,0.199609375,0.28828125,QPSK,2
8.04922264527711,38.90367283438361,0.0026041666666666665,0.3333333333333333,0.0078125,0.096875,0.18932291666666665,QPSK,2
14.205778579339372,18.374431683430988,0.0,0.0,0.0,0.0078125,0.08229166666666668,16QAM,4
10.233947626808382,31.889962913044666,0.0,0.0,0.0,0.058984375,0.14557291666666666,QPSK,2
10.383624055522041,27.421290520784613,0.0,0.0,0.0015625,0.058203125,0.15078124999999998,QPSK,2
6.224244492752934,52.299196497215824,0.028645833333333332,1.0,0.01484375,0.134375,0.23958333333333334,QPSK,2
6.269284069727137,48.313673826774725,0.0234375,1.0,0.0140625,0.14453125,0.22864583333333335,QPSK,2
1.1193352611012242,79.35837212211538,0.09635416666666667,1.0,0.1078125,0.25703125,0.34765624999999994,QPSK,2
6.355234406549134,47.59501527567818,0.015625,1.0,0.02109375,0.14140625,0.22708333333333336,QPSK,2
