snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
13.188864523669679,25.26441137417803,0.0,0.0,18.892011228348814,0.4082047229226448,0.0,0.030208333333333337,0.10949074074074076,QPSK,2,0.41401181947285665,1,-29.632098837125127,14
0.3979708914397173,91.54847642486055,0.2270833333333333,1.0,56.05806756532475,0.4889315386347549,0.1763888888888889,0.3100694444444444,0.36620370370370375,QPSK,2,0.38448987922522415,0,,-1
23.17989192818014,36.41562505851648,0.012499999999999999,1.0,5.22543557381356,0.7730848052071356,0.007638888888888889,0.01076388888888889,0.010648148148148148,QPSK,2,0.7670989603698378,1,-9.224954925729463,24
17.190997863945725,17.86746217320251,0.0,0.0,13.746072138263784,0.528657902230363,0.0,0.006597222222222222,0.05254629629629629,16QAM,4,0.5182226568923257,1,-23.650759430771817,19
13.698648816489937,23.530468155544206,0.0,0.0,19.99769083735946,0.6505002491216962,0.0006944444444444445,0.021875000000000002,0.10439814814814814,QPSK,2,0.658255572228943,1,-23.210918156426317,-19
24.911380617404763,6.257560032879417,0.0,0.0,5.931919266096204,0.553729496634748,0.0,0.0,0.000925925925925926,64QAM,6,0.5558432151848403,0,,-1
21.744618678422054,12.319515655286411,0.0,0.0,6.089273686343098,0.37334415347736677,0.0,0.0038194444444444443,0.011342592592592592,16QAM,4,0.3744092123818621,1,-22.285987013307818,11
21.80807757771252,9.210234716617704,0.0,0.0,7.545469955226837,1.7973691235262996,0.0,0.0,0.004166666666666667,64QAM,6,1.7677602612986532,0,,-1
27.24796447982138,42.43125941428099,0.010416666666666668,0.75,3.73302685386878,0.603512743768419,0.007638888888888889,0.008333333333333333,0.00787037037037037,64QAM,6,0.6016385346623491,1,-7.633388060455263,8
7.963353752402137,47.912034936866,0.03333333333333333,1.0,29.189370809800884,0.9255126601290983,0.009722222222222222,0.11736111111111112,0.20810185185185184,QPSK,2,0.9135396806344283,0,,-1
23.705238254717727,7.441868417035786,0.0,0.0,4.224970378717794,0.6827163471781916,0.0,0.0,0.0011574074074074076,64QAM,6,0.6846757451880844,0,,-1
29.837854257998202,4.92575592141554,0.0,0.0,3.6107084745499245,1.0927725756656275,0.0,0.0,0.003009259259259259,64QAM,6,1.0802181448465147,1,-29.073624026567103,-29
20.694126412698434,11.086790921875146,0.0,0.0,6.996632293986172,1.1299472870215412,0.0,0.0,0.011805555555555554,16QAM,4,1.136263133929546,0,,-1
3.227165814763051,71.78033598013208,0.09583333333333333,1.0,44.09250131224198,1.638084109213527,0.09166666666666667,0.21631944444444443,0.3094907407407408,QPSK,2,1.4659252387051214,0,,-1
10.770159121039214,39.18002970059429,0.010416666666666668,0.75,15.890359649845335,1.1568094873759396,0.0020833333333333333,0.065625,0.15810185185185185,QPSK,2,1.200450507005731,1,-18.675570049280704,-15
26.971984690527645,11.184959623756765,0.0,0.0,4.2413415398251,2.2391213443844693,0.0,0.007638888888888889,0.008564814814814815,64QAM,6,2.248791761523939,1,-20.6226574866245,14
15.911069543725707,19.292455076581817,0.0,0.0,13.051771221358214,0.6502325306105227,0.0,0.004513888888888889,0.05925925925925927,16QAM,4,0.6609356517862602,1,-28.66135750600543,18
20.80668565146937,13.62275074438329,0.0,0.0,7.840851631844931,0.49679575303086093,0.0006944444444444445,0.0038194444444444443,0.018055555555555557,16QAM,4,0.505735826327466,1,-21.79077502929271,25
25.49911732974745,10.157533761642817,0.0,0.0,4.200126418280906,0.746621672597415,0.0,0.0031249999999999997,0.005324074074074074,64QAM,6,0.7410885672511336,1,-21.86816220397704,-30
5.901388863857617,69.92479203791156,0.05625,1.0,33.055820405640986,1.9487384398579546,0.0375,0.15104166666666669,0.2652777777777777,QPSK,2,1.7308470151220392,1,-6.794213427619493,20
14.673623149309709,23.430896647732183,0.0,0.0,11.288321363804124,1.1708335213882446,0.0,0.006944444444444444,0.09004629629629629,16QAM,4,1.2085481215075842,0,,-1
2.8944993877615444,75.33694366300057,0.09791666666666668,1.0,53.34434915173098,0.8320047301992274,0.11805555555555554,0.23263888888888887,0.3189814814814815,QPSK,2,0.8744463629324023,1,-18.58128673438274,19
7.288662951689825,62.58719235357606,0.027083333333333334,1.0,32.8163921952694,1.0162529820982877,0.01944444444444444,0.15381944444444443,0.23611111111111113,QPSK,2,1.0410579584001065,1,-9.382411064917433,-19
3.3098359147093936,87.00510600326508,0.11249999999999999,1.0,44.76987868917767,0.4796826453927156,0.07638888888888888,0.23194444444444443,0.32430555555555557,QPSK,2,0.5302046793319588,1,-16.548695307268716,-31
25.65901256587865,6.202439981563124,0.0,0.0,4.680696436362662,0.9661710582474308,0.0,0.0,0.0,64QAM,6,0.9691920938621172,0,,-1
10.384371841092266,53.53481217854366,0.004166666666666667,0.5,30.836776248405286,0.48608167765465704,0.004166666666666667,0.07569444444444444,0.1550925925925926,QPSK,2,0.5779165402096261,1,-11.270099688086251,13
6.8458934152663895,54.96800094390418,0.027083333333333334,1.0,33.544426217942714,0.9183498722664942,0.03819444444444444,0.15,0.24675925925925926,QPSK,2,0.9589003793680985,1,-18.202423234832747,-30
13.658668943731815,21.751769318310522,0.0,0.0,18.5945308006676,0.7557133394422033,0.0,0.01527777777777778,0.1085648148148148,QPSK,2,0.7322618622718481,1,-26.474434377935385,17
9.673221932536023,37.988267947123894,0.0020833333333333333,0.25,23.919899512082274,0.733164743818762,0.006944444444444445,0.06840277777777777,0.17569444444444446,QPSK,2,0.7340321568249265,1,-19.207487153720695,-17
22.72019867930527,18.32102792389962,0.00625,0.75,6.305373587737227,0.23706377726945796,0.00486111111111111,0.007291666666666666,0.00787037037037037,64QAM,6,0.23052745591204857,1,-16.220671673203363,5
11.9518374029947,29.23362883927508,0.0,0.0,19.31723783015141,0.6849276294651514,0.0,0.045138888888888895,0.14166666666666664,QPSK,2,0.692128667426035,0,,-1
23.19485382655631,8.757199557534895,0.0,0.0,5.195184371977207,1.7434602750870845,0.0,0.0,0.0011574074074074076,64QAM,6,1.7946044650549673,0,,-1
11.946582316213089,28.37566880235307,0.0,0.0,19.97859046338821,1.308900957537801,0.0020833333333333333,0.04513888888888889,0.13796296296296295,QPSK,2,1.2799818862432342,1,-25.060796662797273,-11
15.779750145958282,18.122486963806043,0.0,0.0,9.212091056864013,0.7955925754280118,0.0,0.0031249999999999997,0.06574074074074072,16QAM,4,0.7760888355359694,0,,-1
1.5902305748258538,85.12835951792047,0.13541666666666666,1.0,48.3829400573774,0.9886008831850637,0.13194444444444442,0.275,0.33796296296296297,QPSK,2,0.9030429368771655,1,-26.760784350642346,26
21.965708592032918,10.132394618557843,0.0,0.0,6.058659824545923,1.164053833236376,0.0,0.003472222222222222,0.007407407407407407,64QAM,6,1.186798055937442,1,-25.36233042668842,11
3.804970944723433,89.3752017512701,0.10416666666666667,1.0,54.80894138754864,1.9973067649837009,0.07777777777777778,0.1954861111111111,0.2956018518518518,QPSK,2,2.3984176520933516,1,-15.303650351331681,-14
28.944070886933407,52.62978558766616,0.008333333333333333,0.75,2.10665710978692,0.23080334453270682,0.008333333333333333,0.007291666666666666,0.007407407407407407,64QAM,6,0.2326378726692702,1,-6.003287621930046,-16
12.89992037639737,24.765836327197146,0.0,0.0,20.48203980034383,1.4536064511179927,0.0,0.024305555555555556,0.10925925925925926,QPSK,2,1.460800446895533,0,,-1
4.652752014699326,70.54776838815351,0.05,1.0,41.15474563114226,0.5045721847711075,0.06874999999999999,0.20555555555555557,0.29189814814814813,QPSK,2,0.49284779078485397,1,-15.213273855851012,25
5.2230218214687065,53.25596951027381,0.03333333333333333,1.0,30.46915666093141,1.3805157943141755,0.03472222222222223,0.18576388888888892,0.2638888888888889,QPSK,2,1.2261053028522062,0,,-1
26.66644343642508,16.06210447412318,0.0020833333333333333,0.25,3.8811077262290796,0.40933108303491184,0.003472222222222222,0.005208333333333333,0.008101851851851851,64QAM,6,0.4056770510352479,1,-16.455644343816417,-25
4.581404376296113,148.21594385662146,0.04791666666666666,1.0,55.87120944483561,0.9204783124019458,0.06458333333333334,0.18611111111111112,0.3032407407407407,QPSK,2,1.1252565958206353,0,,-1
27.49431215255332,7.328272575849835,0.0,0.0,2.851488775533804,0.9786368720039369,0.0,0.0031249999999999997,0.0025462962962962965,64QAM,6,0.9764155659065827,1,-25.307250117946992,31
3.0150325844993664,66.50080528441602,0.0875,1.0,45.25648581535121,0.7509878644360177,0.10069444444444443,0.24479166666666666,0.32916666666666666,QPSK,2,0.664164033992163,0,,-1
10.346508254159216,38.24334377726801,0.0020833333333333333,0.25,22.742648963989488,1.480070981335829,0.004166666666666667,0.07986111111111112,0.17291666666666664,QPSK,2,1.397757894638655,1,-12.142538346386992,-16
21.414593521459334,15.833176132077078,0.00625,0.75,7.935610878580701,0.2604482182693134,0.0020833333333333333,0.007638888888888889,0.016203703703703703,16QAM,4,0.2635711240030307,1,-18.157746347277623,18
28.011172487212722,7.99379533113251,0.0,0.0,3.2670320075973422,0.5917738786294415,0.0,0.004166666666666667,0.004629629629629629,64QAM,6,0.5950503590522341,1,-24.291714263705565,8
